0	40.50495657
0	-11.3481295
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
1.259328308	
3.569722144	
-3.967884116	
-3.286792428	
0.661863063	
2.855146606	
0.73183622	
-4.437595929	
1.295246337	
1.926902553	
-3.095388497	
7.628235271	
6.520243486	
4.02006528	
-2.8	
-0.031543676	
0	
0	
0	
0	
0	
-1	
2.894560355	
0	
0	
0	
0	
0	
-5.421726189	
0.175867275	
2.462141456	
8.583060742	
3.977924173	
4.255688924	
5.320892441	
-0.6	
1.943109079	
4.439478601	
-2.404171352	
0.156943895	
13.89954068	
8.275923917	
-0.09	
-2.044	
-0.836953406	
-1.033298822	
0	
0	
0	
0	
0	
-1	
0	
0	
-0.081848877	
0	
1.895651393	
-1.46123238	
-0.492039027	
5.461164344	
-3.110517231	
-0.947096832	
4.092245557	
4.121990226	
-0.624724468	
3.302355721	
4.042942304	
-0.090551306	
-1.310204954	
3.690834121	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
0	
-1.06781305	
-2.682301872	
1.732468044	
0.109475815	
0.648003663	
1.544732232	
9.201187159	
1.786988274	
2.178920624	
-0.774700465	
-0.215822853	
-0.606904438	
-1.850625082	
24.8229417	
-0.6	
-1.9	
-1.63447856	
0	
1.220980535	
0	
0	
0	
0	
0	
0	
0	
0	
0	
4.284618924	
4.724846671	
3.931503295	
2.14005944	
3.995749781	
5.623103706	
4.347037614	
1.73886476	
2.134538193	
5.28820799	
2.041466361	
3.163163212	
9.884327359	
9.905559634	
-1.9	
-1.498402278	
8.230667335	
0	
-0.911389162	
0	
0	
-1.006463401	
-3.25	
0	
0	
0	
0	
0	
5.26059089	
5.936756515	
5.189704174	
6.193339486	
2.758746532	
4.565344719	
6.408802477	
5.026676953	
10.16919479	
1.584207199	
11.45164776	
4.946501823	
10.57779948	
16.87437913	
-1.6	
0	
-0.49267	
-1.6	
-0.731044785	
0	
15.9535633	
-4.1113	
5.431920543	
0	
-0.828311906	
0	
-1	
0	
4.309431936	
3.133139428	
2.188235964	
5.240989999	
2.053401739	
3.62352573	
1.950444872	
7.340146932	
4.122183045	
3.359902183	
3.234088089	
2.378095401	
-0.377590026	
2.822317386	
0	
0	
-2.061994945	
0	
0	
0.259971985	
0	
0	
0	
0	
0	
0	
0	
0	
7.474309948	
6.010064569	
6.575191578	
7.446562307	
7.914715224	
7.049254604	
9.36564124	
5.019115246	
2.110936099	
5.465169631	
5.610287136	
4.293929413	
4.925444484	
22.60292175	
3.310835384	
0	
0	
0	
0	
0	
22.87721973	
1.201515489	
0	
0	
0	
0	
0	
0	
1.470571625	
1.866936426	
0.594877855	
1.246406938	
2.704419031	
2.10943071	
0.700122076	
0.269993802	
3.788514114	
3.582784074	
1.987528103	
2.71845551	
2.224491844	
7.942196725	
-2.234685297	
