Epoch Number, Total Squared Error, 
416, 0.134260, 
417, 0.134219, 
418, 0.134178, 
419, 0.134137, 
420, 0.134096, 
421, 0.134056, 
422, 0.134015, 
423, 0.133975, 
424, 0.133935, 
425, 0.133895, 
426, 0.133856, 
427, 0.133817, 
428, 0.133778, 
429, 0.133739, 
430, 0.133700, 
431, 0.133661, 
432, 0.133623, 
433, 0.133585, 
434, 0.133547, 
435, 0.133509, 
436, 0.133471, 
437, 0.133434, 
438, 0.133397, 
439, 0.133360, 
440, 0.133323, 
441, 0.133286, 
442, 0.133249, 
443, 0.133213, 
444, 0.133177, 
445, 0.133141, 
446, 0.133105, 
447, 0.133069, 
448, 0.133033, 
449, 0.132998, 
450, 0.132962, 
451, 0.132927, 
452, 0.132892, 
453, 0.132857, 
454, 0.132823, 
455, 0.132788, 
456, 0.132753, 
457, 0.132719, 
458, 0.132685, 
459, 0.132651, 
460, 0.132617, 
461, 0.132583, 
462, 0.132550, 
463, 0.132516, 
464, 0.132483, 
465, 0.132449, 
466, 0.132416, 
467, 0.132383, 
468, 0.132350, 
469, 0.132318, 
470, 0.132285, 
471, 0.132253, 
472, 0.132220, 
473, 0.132188, 
474, 0.132156, 
475, 0.132124, 
476, 0.132092, 
477, 0.132060, 
478, 0.132028, 
479, 0.131997, 
480, 0.131965, 
481, 0.131934, 
482, 0.131903, 
483, 0.131872, 
484, 0.131841, 
485, 0.131810, 
486, 0.131779, 
487, 0.131748, 
488, 0.131718, 
489, 0.131687, 
490, 0.131657, 
491, 0.131627, 
492, 0.131597, 
493, 0.131567, 
494, 0.131537, 
495, 0.131507, 
496, 0.131478, 
497, 0.131448, 
498, 0.131419, 
499, 0.131390, 
500, 0.131360, 
501, 0.131331, 
502, 0.131302, 
503, 0.131274, 
504, 0.131245, 
505, 0.131216, 
506, 0.131188, 
507, 0.131159, 
508, 0.131131, 
509, 0.131103, 
510, 0.131075, 
511, 0.131047, 
512, 0.131020, 
513, 0.130992, 
514, 0.130964, 
515, 0.130937, 
516, 0.130910, 
517, 0.130883, 
518, 0.130856, 
519, 0.130829, 
520, 0.130802, 
521, 0.130775, 
522, 0.130749, 
523, 0.130723, 
524, 0.130696, 
525, 0.130670, 
526, 0.130644, 
527, 0.130618, 
528, 0.130593, 
529, 0.130567, 
530, 0.130542, 
531, 0.130516, 
532, 0.130491, 
533, 0.130466, 
534, 0.130441, 
535, 0.130416, 
536, 0.130392, 
537, 0.130367, 
538, 0.130343, 
539, 0.130319, 
540, 0.130295, 
541, 0.130271, 
542, 0.130247, 
543, 0.130223, 
544, 0.130199, 
545, 0.130176, 
546, 0.130153, 
547, 0.130130, 
548, 0.130107, 
549, 0.130084, 
550, 0.130061, 
551, 0.130039, 
552, 0.130016, 
553, 0.129994, 
554, 0.129972, 
555, 0.129950, 
556, 0.129928, 
557, 0.129906, 
558, 0.129884, 
559, 0.129863, 
560, 0.129841, 
561, 0.129820, 
562, 0.129799, 
563, 0.129778, 
564, 0.129757, 
565, 0.129737, 
566, 0.129716, 
567, 0.129696, 
568, 0.129676, 
569, 0.129655, 
570, 0.129635, 
571, 0.129616, 
572, 0.129596, 
573, 0.129576, 
574, 0.129557, 
575, 0.129537, 
576, 0.129518, 
577, 0.129499, 
578, 0.129480, 
579, 0.129461, 
580, 0.129442, 
581, 0.129424, 
582, 0.129405, 
583, 0.129387, 
584, 0.129368, 
585, 0.129350, 
586, 0.129332, 
587, 0.129314, 
588, 0.129297, 
589, 0.129279, 
590, 0.129261, 
591, 0.129244, 
592, 0.129226, 
593, 0.129209, 
594, 0.129192, 
595, 0.129175, 
596, 0.129158, 
597, 0.129141, 
598, 0.129125, 
599, 0.129108, 
600, 0.129091, 
601, 0.129075, 
602, 0.129059, 
603, 0.129042, 
604, 0.129026, 
605, 0.129010, 
606, 0.128994, 
607, 0.128979, 
608, 0.128963, 
609, 0.128947, 
610, 0.128932, 
611, 0.128916, 
612, 0.128901, 
613, 0.128885, 
614, 0.128870, 
615, 0.128855, 
616, 0.128840, 
617, 0.128825, 
618, 0.128810, 
619, 0.128795, 
620, 0.128781, 
621, 0.128766, 
622, 0.128751, 
623, 0.128737, 
624, 0.128723, 
625, 0.128708, 
626, 0.128694, 
627, 0.128680, 
628, 0.128666, 
629, 0.128652, 
630, 0.128638, 
631, 0.128624, 
632, 0.128610, 
633, 0.128596, 
634, 0.128583, 
635, 0.128569, 
636, 0.128555, 
637, 0.128542, 
638, 0.128529, 
639, 0.128515, 
640, 0.128502, 
641, 0.128489, 
642, 0.128475, 
643, 0.128462, 
644, 0.128449, 
645, 0.128436, 
646, 0.128423, 
647, 0.128411, 
648, 0.128398, 
649, 0.128385, 
650, 0.128372, 
651, 0.128360, 
652, 0.128347, 
653, 0.128334, 
654, 0.128322, 
655, 0.128310, 
656, 0.128297, 
657, 0.128285, 
658, 0.128273, 
659, 0.128260, 
660, 0.128248, 
661, 0.128236, 
662, 0.128224, 
663, 0.128212, 
664, 0.128200, 
665, 0.128188, 
666, 0.128176, 
667, 0.128164, 
668, 0.128153, 
669, 0.128141, 
670, 0.128129, 
671, 0.128117, 
672, 0.128106, 
673, 0.128094, 
674, 0.128083, 
675, 0.128071, 
676, 0.128060, 
677, 0.128048, 
678, 0.128037, 
679, 0.128026, 
680, 0.128015, 
681, 0.128003, 
682, 0.127992, 
683, 0.127981, 
684, 0.127970, 
685, 0.127959, 
686, 0.127948, 
687, 0.127937, 
688, 0.127926, 
689, 0.127915, 
690, 0.127904, 
691, 0.127893, 
692, 0.127882, 
693, 0.127872, 
694, 0.127861, 
695, 0.127850, 
696, 0.127840, 
697, 0.127829, 
698, 0.127818, 
699, 0.127808, 
700, 0.127797, 
701, 0.127787, 
702, 0.127776, 
703, 0.127766, 
704, 0.127755, 
705, 0.127745, 
706, 0.127735, 
707, 0.127725, 
708, 0.127714, 
709, 0.127704, 
710, 0.127694, 
711, 0.127684, 
712, 0.127674, 
713, 0.127663, 
714, 0.127653, 
715, 0.127643, 
716, 0.127633, 
717, 0.127623, 
718, 0.127613, 
719, 0.127603, 
720, 0.127594, 
721, 0.127584, 
722, 0.127574, 
723, 0.127564, 
724, 0.127554, 
725, 0.127545, 
726, 0.127535, 
727, 0.127525, 
728, 0.127516, 
729, 0.127506, 
730, 0.127496, 
731, 0.127487, 
732, 0.127477, 
733, 0.127468, 
734, 0.127458, 
735, 0.127449, 
736, 0.127439, 
737, 0.127430, 
738, 0.127420, 
739, 0.127411, 
740, 0.127402, 
741, 0.127392, 
742, 0.127383, 
743, 0.127374, 
744, 0.127364, 
745, 0.127355, 
746, 0.127346, 
747, 0.127337, 
748, 0.127328, 
749, 0.127319, 
750, 0.127309, 
751, 0.127300, 
752, 0.127291, 
753, 0.127282, 
754, 0.127273, 
755, 0.127264, 
756, 0.127255, 
757, 0.127246, 
758, 0.127237, 
759, 0.127229, 
760, 0.127220, 
761, 0.127211, 
762, 0.127202, 
763, 0.127193, 
764, 0.127184, 
765, 0.127176, 
766, 0.127167, 
767, 0.127158, 
768, 0.127149, 
769, 0.127141, 
770, 0.127132, 
771, 0.127123, 
772, 0.127115, 
773, 0.127106, 
774, 0.127097, 
775, 0.127089, 
776, 0.127080, 
777, 0.127072, 
778, 0.127063, 
779, 0.127055, 
780, 0.127046, 
781, 0.127038, 
782, 0.127029, 
783, 0.127021, 
784, 0.127013, 
785, 0.127004, 
786, 0.126996, 
787, 0.126988, 
788, 0.126979, 
789, 0.126971, 
790, 0.126963, 
791, 0.126954, 
792, 0.126946, 
793, 0.126938, 
794, 0.126930, 
795, 0.126921, 
796, 0.126913, 
797, 0.126905, 
798, 0.126897, 
799, 0.126889, 
800, 0.126881, 
801, 0.126873, 
802, 0.126864, 
803, 0.126856, 
804, 0.126848, 
805, 0.126840, 
806, 0.126832, 
807, 0.126824, 
808, 0.126816, 
809, 0.126808, 
810, 0.126800, 
811, 0.126792, 
812, 0.126785, 
813, 0.126777, 
814, 0.126769, 
815, 0.126761, 
816, 0.126753, 
817, 0.126745, 
818, 0.126737, 
819, 0.126730, 
820, 0.126722, 
821, 0.126714, 
822, 0.126706, 
823, 0.126698, 
824, 0.126691, 
825, 0.126683, 
826, 0.126675, 
827, 0.126668, 
828, 0.126660, 
829, 0.126652, 
830, 0.126645, 
831, 0.126637, 
832, 0.126629, 
833, 0.126622, 
834, 0.126614, 
835, 0.126607, 
836, 0.126599, 
837, 0.126591, 
838, 0.126584, 
839, 0.126576, 
840, 0.126569, 
841, 0.126561, 
842, 0.126554, 
843, 0.126546, 
844, 0.126539, 
845, 0.126532, 
846, 0.126524, 
847, 0.126517, 
848, 0.126509, 
849, 0.126502, 
850, 0.126495, 
851, 0.126487, 
852, 0.126480, 
853, 0.126473, 
854, 0.126465, 
855, 0.126458, 
856, 0.126451, 
857, 0.126443, 
858, 0.126436, 
859, 0.126429, 
860, 0.126422, 
861, 0.126414, 
862, 0.126407, 
863, 0.126400, 
864, 0.126393, 
865, 0.126386, 
866, 0.126379, 
867, 0.126371, 
868, 0.126364, 
869, 0.126357, 
870, 0.126350, 
871, 0.126343, 
872, 0.126336, 
873, 0.126329, 
874, 0.126322, 
875, 0.126315, 
876, 0.126308, 
877, 0.126301, 
878, 0.126294, 
879, 0.126287, 
880, 0.126280, 
881, 0.126273, 
882, 0.126266, 
883, 0.126259, 
884, 0.126252, 
885, 0.126245, 
886, 0.126238, 
887, 0.126231, 
888, 0.126224, 
889, 0.126217, 
890, 0.126211, 
891, 0.126204, 
892, 0.126197, 
893, 0.126190, 
894, 0.126183, 
895, 0.126177, 
896, 0.126170, 
897, 0.126163, 
898, 0.126156, 
899, 0.126149, 
900, 0.126143, 
901, 0.126136, 
902, 0.126129, 
903, 0.126123, 
904, 0.126116, 
905, 0.126109, 
906, 0.126103, 
907, 0.126096, 
908, 0.126089, 
909, 0.126083, 
910, 0.126076, 
911, 0.126069, 
912, 0.126063, 
913, 0.126056, 
914, 0.126050, 
915, 0.126043, 
916, 0.126037, 
917, 0.126030, 
918, 0.126024, 
919, 0.126017, 
920, 0.126011, 
921, 0.126004, 
922, 0.125998, 
923, 0.125991, 
924, 0.125985, 
925, 0.125978, 
926, 0.125972, 
927, 0.125965, 
928, 0.125959, 
929, 0.125953, 
930, 0.125946, 
931, 0.125940, 
932, 0.125933, 
933, 0.125927, 
934, 0.125921, 
935, 0.125914, 
936, 0.125908, 
937, 0.125902, 
938, 0.125895, 
939, 0.125889, 
940, 0.125883, 
941, 0.125877, 
942, 0.125870, 
943, 0.125864, 
944, 0.125858, 
945, 0.125852, 
946, 0.125846, 
947, 0.125839, 
948, 0.125833, 
949, 0.125827, 
950, 0.125821, 
951, 0.125815, 
952, 0.125809, 
953, 0.125802, 
954, 0.125796, 
955, 0.125790, 
956, 0.125784, 
957, 0.125778, 
958, 0.125772, 
959, 0.125766, 
960, 0.125760, 
961, 0.125754, 
962, 0.125748, 
963, 0.125742, 
964, 0.125736, 
965, 0.125730, 
966, 0.125724, 
967, 0.125718, 
968, 0.125712, 
969, 0.125706, 
970, 0.125700, 
971, 0.125694, 
972, 0.125688, 
973, 0.125682, 
974, 0.125676, 
975, 0.125670, 
976, 0.125665, 
977, 0.125659, 
978, 0.125653, 
979, 0.125647, 
980, 0.125641, 
981, 0.125635, 
982, 0.125630, 
983, 0.125624, 
984, 0.125618, 
985, 0.125612, 
986, 0.125606, 
987, 0.125601, 
988, 0.125595, 
989, 0.125589, 
990, 0.125583, 
991, 0.125578, 
992, 0.125572, 
993, 0.125566, 
994, 0.125561, 
995, 0.125555, 
996, 0.125549, 
997, 0.125544, 
998, 0.125538, 
999, 0.125532, 
1000, 0.125527, 
1001, 0.125521, 
1002, 0.125516, 
1003, 0.125510, 
1004, 0.125504, 
1005, 0.125499, 
1006, 0.125493, 
1007, 0.125488, 
1008, 0.125482, 
1009, 0.125477, 
1010, 0.125471, 
1011, 0.125466, 
1012, 0.125460, 
1013, 0.125455, 
1014, 0.125449, 
1015, 0.125444, 
1016, 0.125438, 
1017, 0.125433, 
1018, 0.125427, 
1019, 0.125422, 
1020, 0.125417, 
1021, 0.125411, 
1022, 0.125406, 
1023, 0.125400, 
1024, 0.125395, 
1025, 0.125390, 
1026, 0.125384, 
1027, 0.125379, 
1028, 0.125374, 
1029, 0.125368, 
1030, 0.125363, 
1031, 0.125358, 
1032, 0.125352, 
1033, 0.125347, 
1034, 0.125342, 
1035, 0.125337, 
1036, 0.125331, 
1037, 0.125326, 
1038, 0.125321, 
1039, 0.125316, 
1040, 0.125310, 
1041, 0.125305, 
1042, 0.125300, 
1043, 0.125295, 
1044, 0.125290, 
1045, 0.125284, 
1046, 0.125279, 
1047, 0.125274, 
1048, 0.125269, 
1049, 0.125264, 
1050, 0.125259, 
1051, 0.125254, 
1052, 0.125248, 
1053, 0.125243, 
1054, 0.125238, 
1055, 0.125233, 
1056, 0.125228, 
1057, 0.125223, 
1058, 0.125218, 
1059, 0.125213, 
1060, 0.125208, 
1061, 0.125203, 
1062, 0.125198, 
1063, 0.125193, 
1064, 0.125188, 
