Epoch Number, Total Squared Error, 
301, 0.118984, 
302, 0.118968, 
303, 0.118952, 
304, 0.118936, 
305, 0.118920, 
306, 0.118904, 
307, 0.118888, 
308, 0.118872, 
309, 0.118855, 
310, 0.118839, 
311, 0.118823, 
312, 0.118807, 
313, 0.118791, 
314, 0.118775, 
315, 0.118759, 
316, 0.118743, 
317, 0.118727, 
318, 0.118711, 
319, 0.118695, 
320, 0.118679, 
321, 0.118662, 
322, 0.118646, 
323, 0.118630, 
324, 0.118614, 
325, 0.118598, 
326, 0.118582, 
327, 0.118566, 
328, 0.118549, 
329, 0.118533, 
330, 0.118517, 
331, 0.118501, 
332, 0.118485, 
333, 0.118468, 
334, 0.118452, 
335, 0.118436, 
336, 0.118419, 
337, 0.118403, 
338, 0.118386, 
339, 0.118370, 
340, 0.118354, 
341, 0.118337, 
342, 0.118321, 
343, 0.118304, 
344, 0.118287, 
345, 0.118271, 
346, 0.118254, 
347, 0.118237, 
348, 0.118221, 
349, 0.118204, 
350, 0.118187, 
351, 0.118170, 
352, 0.118153, 
353, 0.118136, 
354, 0.118119, 
355, 0.118102, 
356, 0.118085, 
357, 0.118068, 
358, 0.118051, 
359, 0.118033, 
360, 0.118016, 
361, 0.117999, 
362, 0.117981, 
363, 0.117964, 
364, 0.117946, 
365, 0.117929, 
366, 0.117911, 
367, 0.117893, 
368, 0.117875, 
369, 0.117857, 
370, 0.117840, 
371, 0.117822, 
372, 0.117804, 
373, 0.117785, 
374, 0.117767, 
375, 0.117749, 
376, 0.117731, 
377, 0.117712, 
378, 0.117694, 
379, 0.117675, 
380, 0.117657, 
381, 0.117638, 
382, 0.117619, 
383, 0.117601, 
384, 0.117582, 
385, 0.117563, 
386, 0.117544, 
387, 0.117525, 
388, 0.117506, 
389, 0.117486, 
390, 0.117467, 
391, 0.117448, 
392, 0.117428, 
393, 0.117409, 
394, 0.117389, 
395, 0.117369, 
396, 0.117350, 
397, 0.117330, 
398, 0.117310, 
399, 0.117290, 
400, 0.117270, 
401, 0.117250, 
402, 0.117230, 
403, 0.117209, 
404, 0.117189, 
405, 0.117169, 
406, 0.117148, 
407, 0.117128, 
408, 0.117107, 
409, 0.117087, 
410, 0.117066, 
411, 0.117045, 
412, 0.117024, 
413, 0.117004, 
414, 0.116983, 
415, 0.116962, 
416, 0.116941, 
417, 0.116920, 
418, 0.116898, 
419, 0.116877, 
420, 0.116856, 
421, 0.116835, 
422, 0.116813, 
423, 0.116792, 
424, 0.116771, 
425, 0.116749, 
426, 0.116728, 
427, 0.116706, 
428, 0.116685, 
429, 0.116663, 
430, 0.116641, 
431, 0.116620, 
432, 0.116598, 
433, 0.116576, 
434, 0.116555, 
435, 0.116533, 
436, 0.116511, 
437, 0.116490, 
438, 0.116468, 
439, 0.116446, 
440, 0.116424, 
441, 0.116403, 
442, 0.116381, 
443, 0.116359, 
444, 0.116338, 
445, 0.116316, 
446, 0.116294, 
447, 0.116273, 
448, 0.116251, 
449, 0.116229, 
450, 0.116208, 
451, 0.116186, 
452, 0.116165, 
453, 0.116143, 
454, 0.116122, 
455, 0.116100, 
456, 0.116079, 
457, 0.116058, 
458, 0.116037, 
459, 0.116015, 
460, 0.115994, 
461, 0.115973, 
462, 0.115952, 
463, 0.115931, 
464, 0.115910, 
465, 0.115889, 
466, 0.115869, 
467, 0.115848, 
468, 0.115828, 
469, 0.115807, 
470, 0.115787, 
471, 0.115766, 
472, 0.115746, 
473, 0.115726, 
474, 0.115706, 
475, 0.115686, 
476, 0.115666, 
477, 0.115646, 
478, 0.115627, 
479, 0.115607, 
480, 0.115587, 
481, 0.115568, 
482, 0.115549, 
483, 0.115530, 
484, 0.115511, 
485, 0.115492, 
486, 0.115473, 
487, 0.115454, 
488, 0.115436, 
489, 0.115417, 
490, 0.115399, 
491, 0.115381, 
492, 0.115363, 
493, 0.115345, 
494, 0.115327, 
495, 0.115309, 
496, 0.115292, 
497, 0.115274, 
498, 0.115257, 
499, 0.115240, 
500, 0.115223, 
501, 0.115206, 
502, 0.115189, 
503, 0.115172, 
504, 0.115156, 
505, 0.115139, 
506, 0.115123, 
507, 0.115107, 
508, 0.115091, 
509, 0.115075, 
510, 0.115059, 
511, 0.115043, 
512, 0.115028, 
513, 0.115012, 
514, 0.114997, 
515, 0.114982, 
516, 0.114967, 
517, 0.114952, 
518, 0.114938, 
519, 0.114923, 
520, 0.114908, 
521, 0.114894, 
522, 0.114880, 
523, 0.114866, 
524, 0.114852, 
525, 0.114838, 
526, 0.114824, 
527, 0.114811, 
528, 0.114797, 
529, 0.114784, 
530, 0.114771, 
531, 0.114757, 
532, 0.114744, 
533, 0.114732, 
534, 0.114719, 
535, 0.114706, 
536, 0.114694, 
537, 0.114681, 
538, 0.114669, 
539, 0.114657, 
540, 0.114645, 
541, 0.114633, 
542, 0.114621, 
543, 0.114609, 
544, 0.114597, 
545, 0.114586, 
546, 0.114574, 
547, 0.114563, 
548, 0.114552, 
549, 0.114541, 
550, 0.114530, 
551, 0.114519, 
552, 0.114508, 
553, 0.114497, 
554, 0.114487, 
555, 0.114476, 
556, 0.114466, 
557, 0.114455, 
558, 0.114445, 
559, 0.114435, 
560, 0.114425, 
561, 0.114415, 
562, 0.114405, 
563, 0.114395, 
564, 0.114385, 
565, 0.114376, 
566, 0.114366, 
567, 0.114357, 
568, 0.114347, 
569, 0.114338, 
570, 0.114329, 
571, 0.114319, 
572, 0.114310, 
573, 0.114301, 
574, 0.114292, 
575, 0.114283, 
576, 0.114275, 
577, 0.114266, 
578, 0.114257, 
579, 0.114249, 
580, 0.114240, 
581, 0.114232, 
582, 0.114223, 
583, 0.114215, 
584, 0.114207, 
585, 0.114198, 
586, 0.114190, 
587, 0.114182, 
588, 0.114174, 
589, 0.114166, 
590, 0.114158, 
591, 0.114150, 
592, 0.114143, 
593, 0.114135, 
594, 0.114127, 
595, 0.114120, 
596, 0.114112, 
597, 0.114105, 
598, 0.114097, 
599, 0.114090, 
600, 0.114082, 
601, 0.114075, 
602, 0.114068, 
603, 0.114061, 
604, 0.114053, 
605, 0.114046, 
606, 0.114039, 
607, 0.114032, 
608, 0.114025, 
609, 0.114018, 
610, 0.114012, 
611, 0.114005, 
612, 0.113998, 
613, 0.113991, 
614, 0.113985, 
615, 0.113978, 
616, 0.113971, 
617, 0.113965, 
618, 0.113958, 
619, 0.113952, 
620, 0.113945, 
621, 0.113939, 
622, 0.113932, 
623, 0.113926, 
624, 0.113920, 
625, 0.113914, 
626, 0.113907, 
627, 0.113901, 
628, 0.113895, 
629, 0.113889, 
630, 0.113883, 
631, 0.113877, 
632, 0.113871, 
633, 0.113865, 
634, 0.113859, 
635, 0.113853, 
636, 0.113847, 
637, 0.113841, 
638, 0.113835, 
639, 0.113829, 
640, 0.113824, 
641, 0.113818, 
642, 0.113812, 
643, 0.113807, 
644, 0.113801, 
645, 0.113795, 
646, 0.113790, 
647, 0.113784, 
648, 0.113779, 
649, 0.113773, 
650, 0.113768, 
651, 0.113762, 
652, 0.113757, 
653, 0.113751, 
654, 0.113746, 
655, 0.113741, 
656, 0.113735, 
657, 0.113730, 
658, 0.113725, 
659, 0.113719, 
660, 0.113714, 
661, 0.113709, 
662, 0.113704, 
663, 0.113698, 
664, 0.113693, 
665, 0.113688, 
666, 0.113683, 
667, 0.113678, 
668, 0.113673, 
669, 0.113668, 
670, 0.113663, 
671, 0.113658, 
672, 0.113653, 
