-536.5	126	0	0.2	40
-330	127	0	0.2	39
-297	128	1	0.2	39
-416.5	129	0	0.2	38
-379.5	130	1	0.2	39
-470	131	0	0.2	39
-367	132	1	0.2	40
-195.5	133	1	0.2	41
-389	134	0	0.2	41
-344.5	135	1	0.2	42
-239	136	1	0.2	42
-470.5	137	0	0.2	41
-337.5	138	1	0.2	42
-457	139	0	0.2	42
-427	140	0	0.2	42
-407.2	141	0	0.2	42
-340	142	1	0.2	42
-497	143	0	0.2	42
-419	144	0	0.2	42
-399.5	145	1	0.2	43
-393.5	146	0	0.2	42
-395	147	0	0.2	42
-226.6	148	1	0.2	43
-419.5	149	1	0.2	44
-192.5	150	1	0.2	45
-286.5	151	1	0.2	45
-365	152	1	0.2	45
-470	153	0	0.2	45
-526.5	154	0	0.2	45
-346	155	1	0.2	45
-659.5	156	0	0.2	45
-512.5	157	0	0.2	44
-543.5	158	0	0.2	44
-660.5	159	0	0.2	43
-383.5	160	1	0.2	44
-333.5	161	1	0.2	44
-237	162	1	0.2	44
-332	163	1	0.2	44
-544.5	164	1	0.2	45
-341.25	165	0	0.2	45
-567	166	0	0.2	45
-449	167	0	0.2	44
-242	168	1	0.2	45
-571.75	169	0	0.2	44
-414.5	170	0	0.2	44
-412.5	171	0	0.2	43
-291	172	1	0.2	43
-416.5	173	1	0.2	44
-353	174	1	0.2	45
-422	175	0	0.2	45
-397.5	176	0	0.2	44
-444	177	0	0.2	44
-318.5	178	1	0.2	45
-552.5	179	1	0.2	46
-372.5	180	0	0.2	46
-441.5	181	0	0.2	45
-404.5	182	1	0.2	45
-230.5	183	1	0.2	45
-337	184	1	0.2	46
-303	185	1	0.2	46
-151	186	1	0.2	47
-420.5	187	0	0.2	47
-404.5	188	0	0.2	47
-605	189	1	0.2	48
-342.9	190	1	0.2	49
-481	191	0	0.2	49
-460	192	1	0.2	50
-370.25	193	0	0.2	50
-531.5	194	0	0.2	49
-353.5	195	1	0.2	50
-445	196	1	0.2	51
-313.25	197	0	0.2	50
-422	198	0	0.2	49
-429.5	199	0	0.2	49
-285	200	1	0.2	49
-395.5	201	0	0.2	49
-480.5	202	0	0.2	48
-526.5	203	0	0.2	48
-377	204	1	0.2	49
-431.5	205	0	0.2	49
-483	206	0	0.2	48
-429.5	207	0	0.2	48
-395.5	208	0	0.2	48
-545.5	209	0	0.2	48
-461	210	0	0.2	48
-385.5	211	0	0.2	47
-314.5	212	1	0.2	48
-421.5	213	0	0.2	48
-118.5	214	1	0.2	48
-391.5	215	1	0.2	48
-391.5	216	1	0.2	49
-465.5	217	0	0.2	48
-382	218	1	0.2	48
-444.5	219	0	0.2	47
-566.5	220	0	0.2	46
-506.5	221	0	0.2	45
-154.5	222	1	0.2	45
-373.5	223	1	0.2	45
-506	224	0	0.2	45
-458.5	225	0	0.2	45
-450.5	226	0	0.2	45
-488	227	0	0.2	45
-470.5	228	0	0.2	44
-509.5	229	0	0.2	44
-257	230	1	0.2	44
-472	231	0	0.2	44
-475	232	0	0.2	43
-443.5	233	0	0.2	42
-464.5	234	0	0.2	42
-404.5	235	0	0.2	41
-545.25	236	0	0.2	40
-391.5	237	0	0.2	40
-353.5	238	0	0.2	39
-442.5	239	1	0.2	40
-539	240	1	0.2	41
-364	241	1	0.2	42
-422	242	0	0.2	41
-476	243	0	0.2	41
-387.5	244	0	0.2	41
-369.5	245	1	0.2	41
-485	246	0	0.2	41
-426.5	247	0	0.2	41
-475.75	248	0	0.2	40
-462.5	249	0	0.2	39
-414	250	1	0.2	39
-316	251	0	0.2	38
-409.5	252	0	0.2	37
-417.2	253	1	0.2	38
-453.5	254	1	0.2	39
-410	255	0	0.2	38
-358	256	0	0.2	38
-329	257	0	0.2	38
-304.5	258	0	0.2	38
-287	259	1	0.2	39
-480.75	260	0	0.2	38
-543	261	0	0.2	37
-382	262	1	0.2	37
-354.5	263	1	0.2	37
-441.5	264	0	0.2	36
-438	265	1	0.2	37
-458.5	266	0	0.2	37
-468	267	0	0.2	37
-414	268	1	0.2	37
-310.5	269	1	0.2	38
-369	270	1	0.2	39
-370.5	271	1	0.2	40
-442.5	272	0	0.2	39
-349.5	273	1	0.2	39
-293.5	274	1	0.2	39
-338.5	275	1	0.2	40
-388	276	0	0.2	40
-447	277	0	0.2	40
-507	278	0	0.2	39
-351.5	279	0	0.2	38
-261	280	1	0.2	39
-436.5	281	0	0.2	39
-361	282	0	0.2	38
-541	283	1	0.2	38
-412.5	284	0	0.2	37
-441.5	285	0	0.2	36
-596.5	286	0	0.2	35
-419.5	287	0	0.2	35
-701.75	288	0	0.2	35
-344	289	1	0.2	35
-246	290	1	0.2	35
-282.5	291	1	0.2	36
-334.5	292	0	0.2	35
-334.5	293	0	0.2	35
-427	294	0	0.2	35
-358	295	1	0.2	35
-282.7	296	1	0.2	35
-336	297	1	0.2	36
-554	298	0	0.2	36
-488	299	0	0.2	36
-433.5	300	1	0.2	36
-371.5	301	1	0.2	37
-452.5	302	0	0.2	37
-379	303	1	0.2	38
-420.5	304	0	0.2	37
-438.5	305	1	0.2	38
-566.5	306	0	0.2	38
-456.5	307	0	0.2	38
-170.5	308	1	0.2	39
-207.5	309	1	0.2	40
-418	310	0	0.2	40
-350	311	1	0.2	41
-330	312	1	0.2	41
-476	313	1	0.2	42
-518.5	314	0	0.2	41
-465.5	315	0	0.2	40
-431	316	0	0.2	39
-457.5	317	1	0.2	40
-512	318	0	0.2	39
-431.5	319	0	0.2	39
-382.2	320	0	0.2	39
-484	321	0	0.2	39
-308	322	1	0.2	39
-528.5	323	0	0.2	38
-143	324	1	0.2	39
-321.5	325	0	0.2	39
-338.5	326	1	0.2	40
-470	327	0	0.2	40
-422.5	328	0	0.2	40
-298.5	329	0	0.2	40
-457	330	0	0.2	39
-388.5	331	0	0.2	39
-419.5	332	0	0.2	39
-354.5	333	1	0.2	40
-497	334	0	0.2	40
-507	335	0	0.2	40
-405.5	336	0	0.2	40
-272.5	337	1	0.2	41
-380	338	1	0.2	42
-367.5	339	1	0.2	42
-240	340	1	0.2	42
-350	341	1	0.2	42
-433	342	0	0.2	42
-496	343	0	0.2	42
-312	344	1	0.2	43
-403.5	345	0	0.2	42
-422	346	0	0.2	42
-234.5	347	1	0.2	43
-559.5	348	0	0.2	43
-574.5	349	0	0.2	43
-397.5	350	0	0.2	42
-216	351	1	0.2	43
-398	352	0	0.2	43
-361.5	353	1	0.2	43
-349	354	1	0.2	43
-548.5	355	0	0.2	43
-334.5	356	1	0.2	44
-488	357	0	0.2	44
-321.5	358	1	0.2	45
-407.5	359	0	0.2	44
-382.9	360	0	0.2	44
-391.5	361	0	0.2	44
-517	362	0	0.2	43
-421	363	0	0.2	42
-446.5	364	0	0.2	42
-449.75	365	0	0.2	41
-272.5	366	1	0.2	42
-167.5	367	1	0.2	43
-314	368	1	0.2	43
-460.5	369	0	0.2	42
-327	370	0	0.2	41
-334	371	1	0.2	41
-498	372	0	0.2	41
-348	373	1	0.2	41
-118.5	374	1	0.2	41
-365.5	375	1	0.2	41
-502.75	376	0	0.2	41
-489.5	377	1	0.2	42
-387	378	1	0.2	43
-298	379	1	0.2	44
-303	380	1	0.2	44
-578.75	381	0	0.2	44
-369	382	1	0.2	45
-431.25	383	0	0.2	44
-578	384	0	0.2	44
-436	385	0	0.2	44
-282	386	1	0.2	45
-264	387	1	0.2	46
-408.5	388	1	0.2	47
-443	389	0	0.2	46
-226.5	390	1	0.2	46
-116.5	391	1	0.2	46
-295	392	1	0.2	47
-461.5	393	0	0.2	47
-448	394	1	0.2	48
-478.5	395	1	0.2	48
-296.5	396	1	0.2	48
-490.5	397	1	0.2	48
-322	398	1	0.2	49
-331.5	399	0	0.2	49
-413.5	400	0	0.2	48
-467	401	0	0.2	47
-354.5	402	0	0.2	47
-301	403	0	0.2	46
-237.5	404	1	0.2	47
-147	405	0	0.2	46
-427	406	0	0.2	46
-403	407	0	0.2	46
-185.5	408	1	0.2	46
-392.3	409	1	0.2	46
-448	410	0	0.2	46
-440.5	411	0	0.2	45
-441.5	412	0	0.2	44
-187.5	413	1	0.2	44
-466	414	0	0.2	44
-616.5	415	0	0.2	44
-349.5	416	0	0.2	44
-449	417	1	0.2	44
-385.5	418	0	0.2	44
-489.5	419	1	0.2	45
-281	420	1	0.2	46
-426.5	421	0	0.2	46
-334	422	1	0.2	46
-477	423	0	0.2	46
-404.5	424	0	0.2	45
-297	425	1	0.2	46
-381.5	426	1	0.2	46
-339	427	0	0.2	46
-241	428	1	0.2	47
-236.5	429	1	0.2	48
-371	430	0	0.2	48
-486.5	431	1	0.2	49
-642.5	432	1	0.2	50
-474.5	433	0	0.2	49
-414.5	434	0	0.2	49
-387.5	435	1	0.2	50
-394.5	436	0	0.2	50
-369	437	1	0.2	50
-183	438	1	0.2	50
-287.5	439	1	0.2	50
-358.5	440	1	0.2	50
-425	441	0	0.2	49
-367	442	0	0.2	49
-397.5	443	0	0.2	49
-474.5	444	0	0.2	48
-440.5	445	0	0.2	48
-332.5	446	1	0.2	49
-120.5	447	1	0.2	49
-340	448	1	0.2	50
-329.5	449	1	0.2	51
-542.5	450	0	0.2	51
-395	451	1	0.2	51
-390	452	0	0.2	51
-368	453	0	0.2	50
-400	454	0	0.2	49
-427.5	455	1	0.2	50
-444.5	456	1	0.2	50
-486	457	0	0.2	50
-426.5	458	0	0.2	49
-507	459	0	0.2	49
-335.5	460	1	0.2	50
-356.5	461	1	0.2	51
-395	462	1	0.2	52
-390	463	0	0.2	52
-406.5	464	1	0.2	53
-557	465	0	0.2	53
-370.5	466	1	0.2	53
-373	467	0	0.2	52
-354	468	1	0.2	52
-453.5	469	0	0.2	52
-296	470	1	0.2	53
-328	471	1	0.2	53
-414.5	472	0	0.2	53
-450	473	0	0.2	52
-249.5	474	1	0.2	52
-347	475	0	0.2	51
-442.5	476	1	0.2	52
-329	477	1	0.2	52
-328.75	478	0	0.2	51
-443.5	479	1	0.2	51
-487	480	1	0.2	51
-422.5	481	0	0.2	51
-499.5	482	0	0.2	50
-400	483	0	0.2	50
-410	484	0	0.2	50
-406.5	485	1	0.2	51
-402	486	0	0.2	50
-478	487	0	0.2	49
-513	488	0	0.2	48
-491	489	0	0.2	48
-436.5	490	0	0.2	47
-580	491	0	0.2	46
-504.5	492	0	0.2	45
-408.5	493	0	0.2	45
-399	494	0	0.2	44
-455	495	0	0.2	43
-321.5	496	0	0.2	42
-247.5	497	1	0.2	42
-442.5	498	1	0.2	42
-443.5	499	0	0.2	42
-588	500	0	0.2	42
-463	501	0	0.2	42
-390.5	502	0	0.2	42
-350.5	503	0	0.2	42
-303	504	1	0.2	42
-492	505	0	0.2	42
-127	506	1	0.2	43
-276	507	0	0.2	43
-415	508	1	0.2	43
-333	509	0	0.2	42
-496	510	0	0.2	42
-233.2	511	1	0.2	43
-582	512	0	0.2	43
-362.5	513	1	0.2	43
-556.5	514	0	0.2	43
-472.5	515	0	0.2	43
-375	516	0	0.2	43
-288	517	1	0.2	43
-401	518	0	0.2	43
-463	519	0	0.2	42
-506	520	0	0.2	41
-463	521	0	0.2	41
-390	522	0	0.2	40
-399.5	523	1	0.2	41
-259.5	524	1	0.2	42
-361.5	525	0	0.2	41
-381	526	0	0.2	40
-560	527	0	0.2	40
-396.5	528	0	0.2	39
-417.2	529	1	0.2	39
-228.5	530	1	0.2	40
-336	531	1	0.2	40
-324.5	532	1	0.2	40
-474.5	533	0	0.2	40
-462.5	534	0	0.2	40
-376.5	535	0	0.2	39
-517.5	536	0	0.2	39
-596.5	537	0	0.2	38
-519.5	538	0	0.2	37
-311	539	1	0.2	37
-476.5	540	0	0.2	36
-345.5	541	1	0.2	37
-173	542	1	0.2	38
-331.5	543	1	0.2	39
-337	544	1	0.2	40
-466.7	545	0	0.2	40
-128	546	1	0.2	40
-348.5	547	0	0.2	39
-447	548	0	0.2	38
-385	549	1	0.2	38
-432	550	1	0.2	39
-523.5	551	0	0.2	38
-447.5	552	1	0.2	39
-386	553	0	0.2	39
-378.5	554	1	0.2	40
-465	555	0	0.2	39
-307	556	1	0.2	39
-543	557	0	0.2	39
-495.5	558	0	0.2	39
-394	559	0	0.2	39
-299	560	1	0.2	39
-522	561	1	0.2	39
-487.5	562	0	0.2	38
-312.5	563	0	0.2	38
-378.5	564	1	0.2	38
-142	565	1	0.2	39
-343.5	566	1	0.2	39
-384	567	1	0.2	40
-344	568	1	0.2	40
-268.5	569	1	0.2	41
-269.5	570	1	0.2	41
-350.5	571	1	0.2	41
-383	572	1	0.2	42
-451.1	573	1	0.2	43
-482.5	574	0	0.2	42
-327	575	1	0.2	43
-298.5	576	1	0.2	43
-334	577	0	0.2	42
-481	578	0	0.2	42
-189.5	579	1	0.2	42
-459	580	1	0.2	42
-626.5	581	0	0.2	42
-432.25	582	0	0.2	42
-437.5	583	0	0.2	42
-419	584	0	0.2	42
-411	585	0	0.2	41
-320.5	586	1	0.2	42
-381.5	587	0	0.2	42
-292	588	1	0.2	43
-330	589	1	0.2	44
-342	590	0	0.2	44
-570	591	0	0.2	44
-383	592	0	0.2	44
-435	593	0	0.2	44
-451.5	594	0	0.2	44
-405	595	0	0.2	44
-494.5	596	0	0.2	44
-355.5	597	1	0.2	44
-396.5	598	1	0.2	44
-410.5	599	0	0.2	44
-476.5	600	0	0.2	44
-680	601	0	0.2	44
-452	602	1	0.2	45
-465	603	1	0.2	46
-416	604	1	0.2	46
-484.5	605	0	0.2	46
-573	606	0	0.2	45
-379	607	0	0.2	45
-446	608	0	0.2	44
-398.9	609	1	0.2	45
-422.5	610	0	0.2	45
-391	611	0	0.2	44
-448.5	612	0	0.2	44
-316.5	613	1	0.2	44
-427	614	1	0.2	45
-450	615	0	0.2	45
-568.5	616	0	0.2	45
-427	617	1	0.2	45
-298.5	618	0	0.2	45
-389.5	619	1	0.2	46
-440.5	620	1	0.2	47
-491	621	0	0.2	47
-377.5	622	1	0.2	48
-241	623	1	0.2	48
-310	624	1	0.2	48
-300.5	625	1	0.2	49
-388.5	626	0	0.2	49
-439.5	627	1	0.2	50
-314	628	1	0.2	51
-454.5	629	0	0.2	50
-431	630	0	0.2	49
-214.5	631	1	0.2	49
-372	632	1	0.2	49
-459	633	0	0.2	49
-414.5	634	0	0.2	49
-329.5	635	1	0.2	50
-477	636	0	0.2	50
-426	637	0	0.2	50
-233	638	1	0.2	51
-383.5	639	1	0.2	51
-503.5	640	0	0.2	51
-301.5	641	1	0.2	51
-505.5	642	0	0.2	50
-444	643	1	0.2	50
-324	644	0	0.2	49
-406.5	645	0	0.2	49
-408.5	646	0	0.2	48
-341	647	1	0.2	49
-462	648	0	0.2	49
-422	649	0	0.2	48
-515	650	0	0.2	47
-506.5	651	0	0.2	47
-498.5	652	0	0.2	46
-456.25	653	0	0.2	46
-385.5	654	0	0.2	45
-537	655	0	0.2	45
-319.5	656	1	0.2	45
-374.5	657	0	0.2	45
-291.5	658	0	0.2	45
-430	659	0	0.2	45
-404	660	0	0.2	44
-396	661	0	0.2	43
-390	662	1	0.2	44
-221	663	1	0.2	45
-199	664	1	0.2	45
-267.5	665	1	0.2	45
-449	666	0	0.2	44
-381.5	667	0	0.2	43
-428	668	0	0.2	42
-349.7	669	1	0.2	42
-347	670	1	0.2	42
-312	671	1	0.2	42
-343.5	672	0	0.2	41
-560.75	673	0	0.2	40
-458.5	674	0	0.2	40
-133	675	1	0.2	40
-299	676	1	0.2	40
-265.5	677	1	0.2	41
-411	678	0	0.2	41
-500.25	679	0	0.2	40
-169	680	1	0.2	40
-526	681	0	0.2	40
-507	682	0	0.2	40
-497.5	683	1	0.2	41
-401.3	684	0	0.2	41
-287	685	1	0.2	42
-462	686	1	0.2	42
-494.5	687	0	0.2	42
-355	688	0	0.2	41
-400.5	689	0	0.2	40
-497.5	690	0	0.2	40
-413	691	0	0.2	40
-347	692	1	0.2	41
-257	693	1	0.2	42
-415.5	694	0	0.2	42
-332	695	0	0.2	42
-430	696	0	0.2	42
-503.75	697	0	0.2	41
-375	698	0	0.2	40
-409.5	699	0	0.2	40
-392	700	1	0.2	41
-471	701	0	0.2	41
-394	702	0	0.2	40
-467.5	703	0	0.2	39
-364	704	0	0.2	38
-138	705	1	0.2	39
-453	706	0	0.2	39
-252.5	707	1	0.2	40
-233.5	708	1	0.2	41
-402.5	709	1	0.2	41
-527	710	0	0.2	41
-294	711	0	0.2	41
-434	712	0	0.2	41
-459	713	0	0.2	40
-273.5	714	1	0.2	40
-396	715	0	0.2	40
-433.5	716	0	0.2	40
-503.5	717	0	0.2	39
-391	718	1	0.2	40
-366.3	719	1	0.2	40
-391.5	720	0	0.2	39
-413	721	1	0.2	40
-402.5	722	0	0.2	39
-425.5	723	0	0.2	38
-308	724	1	0.2	38
-222.8	725	1	0.2	38
-479	726	0	0.2	38
-411.5	727	0	0.2	37
-380	728	1	0.2	37
-478	729	0	0.2	37
-407	730	0	0.2	37
-386	731	0	0.2	36
-492	732	0	0.2	35
-456.7	733	0	0.2	35
-370	734	1	0.2	36
-323	735	1	0.2	36
-451	736	0	0.2	36
-327.5	737	1	0.2	37
-154	738	1	0.2	37
-398	739	0	0.2	36
-526	740	0	0.2	36
-282	741	1	0.2	36
-425.3	742	0	0.2	36
-168	743	1	0.2	36
-364.5	744	1	0.2	37
-480.5	745	0	0.2	37
-408.5	746	0	0.2	37
-402.5	747	0	0.2	36
-516.5	748	0	0.2	36
-514.5	749	0	0.2	36
-413	750	0	0.2	36
-460	751	0	0.2	36
-524.5	752	0	0.2	36
-555.5	753	0	0.2	36
-361	754	1	0.2	37
-329	755	1	0.2	38
-388.5	756	0	0.2	37
-225.5	757	1	0.2	38
-263	758	1	0.2	39
-317.5	759	1	0.2	40
-419.5	760	1	0.2	41
-416.5	761	0	0.2	41
-261.5	762	1	0.2	41
-310	763	0	0.2	40
-360.5	764	1	0.2	40
-233	765	1	0.2	40
-470.5	766	0	0.2	40
-255.5	767	1	0.2	41
-332.5	768	0	0.2	41
-317.5	769	0	0.2	40
-292.5	770	0	0.2	39
-404	771	0	0.2	38
-372	772	0	0.2	38
-364.5	773	0	0.2	38
-364.5	774	0	0.2	38
-466.5	775	0	0.2	37
-456	776	0	0.2	36
-312.5	777	1	0.2	36
-337.5	778	1	0.2	37
-285	779	1	0.2	38
-449	780	0	0.2	37
-253	781	1	0.2	38
-499	782	0	0.2	38
-515	783	0	0.2	37
-547.5	784	0	0.2	37
-503.75	785	0	0.2	36
-464	786	1	0.2	36
-429.5	787	0	0.2	36
-367.9	788	0	0.2	36
-233.5	789	1	0.2	37
-449.5	790	1	0.2	38
-319.5	791	1	0.2	39
-370	792	0	0.2	38
-401.5	793	0	0.2	37
-446.5	794	0	0.2	37
-392.7	795	1	0.2	38
-411.75	796	0	0.2	38
-521	797	0	0.2	38
-363.5	798	0	0.2	38
-344.5	799	1	0.2	39
-452	800	0	0.2	38
-300.5	801	0	0.2	38
-444	802	0	0.2	38
-446	803	0	0.2	38
-217.5	804	1	0.2	39
-380.5	805	0	0.2	38
-488.5	806	0	0.2	38
-523.5	807	0	0.2	37
-396.5	808	1	0.2	37
-325.5	809	1	0.2	37
-477	810	0	0.2	37
-278	811	1	0.2	38
-517	812	0	0.2	38
-413.5	813	0	0.2	38
-344	814	1	0.2	38
-433.5	815	0	0.2	38
-494	816	0	0.2	38
-339	817	1	0.2	39
-348.75	818	0	0.2	38
-194	819	1	0.2	38
-359	820	0	0.2	38
-299.5	821	1	0.2	38
-387.5	822	1	0.2	39
-455	823	0	0.2	39
-334	824	1	0.2	39
-421	825	0	0.2	38
-237	826	1	0.2	39
-452	827	0	0.2	39
-317	828	1	0.2	39
-230	829	1	0.2	40
-316.5	830	1	0.2	41
-285	831	1	0.2	42
-258.5	832	1	0.2	43
-313	833	1	0.2	44
-540.5	834	0	0.2	43
-530.5	835	0	0.2	42
-382	836	0	0.2	42
-461	837	1	0.2	42
-255.5	838	1	0.2	42
-168.5	839	1	0.2	43
-363	840	1	0.2	44
-335	841	1	0.2	44
-424	842	1	0.2	45
-231	843	1	0.2	45
-298	844	1	0.2	45
-438	845	0	0.2	45
-401.5	846	0	0.2	45
-581	847	0	0.2	45
-508.5	848	0	0.2	45
-255.5	849	1	0.2	46
-470	850	0	0.2	46
-428	851	0	0.2	46
-444.25	852	0	0.2	46
-413.5	853	0	0.2	46
-323.5	854	1	0.2	46
-462.5	855	0	0.2	45
-252	856	1	0.2	46
-473	857	0	0.2	45
-400.5	858	0	0.2	44
-437	859	1	0.2	44
-327.5	860	1	0.2	44
-476	861	0	0.2	44
-587	862	0	0.2	43
-477	863	0	0.2	43
-626	864	0	0.2	42
-358	865	0	0.2	41
-490.5	866	0	0.2	41
-495.25	867	0	0.2	40
-498	868	0	0.2	40
-413	869	1	0.2	41
-364	870	1	0.2	42
-408	871	1	0.2	43
-223.5	872	1	0.2	44
-387.5	873	1	0.2	45
-511.5	874	1	0.2	46
-341	875	0	0.2	46
-439	876	0	0.2	46
-458	877	0	0.2	45
-319	878	1	0.2	45
-394	879	1	0.2	45
-404	880	0	0.2	45
-330	881	0	0.2	44
-483.5	882	0	0.2	44
-429.5	883	0	0.2	44
-517.5	884	0	0.2	44
-454.5	885	1	0.2	45
-338.5	886	1	0.2	45
-387.5	887	0	0.2	45
-340.5	888	1	0.2	46
-423.5	889	0	0.2	45
-291.5	890	1	0.2	45
-326	891	1	0.2	45
-394	892	0	0.2	45
-440	893	0	0.2	45
-458.5	894	0	0.2	45
-333	895	0	0.2	44
-429.5	896	0	0.2	44
-449	897	1	0.2	45
-371.5	898	1	0.2	46
-456	899	0	0.2	45
-398	900	0	0.2	45
-291	901	1	0.2	46
-480	902	1	0.2	47
-373.5	903	0	0.2	47
-452	904	0	0.2	46
-282	905	1	0.2	47
-276.5	906	1	0.2	48
-446	907	1	0.2	49
-560.5	908	1	0.2	49
-386.5	909	0	0.2	48
-459.5	910	1	0.2	49
-258.5	911	1	0.2	49
-417	912	0	0.2	49
-332.5	913	1	0.2	50
-377.5	914	1	0.2	50
-330.5	915	1	0.2	51
-324	916	1	0.2	52
-423.5	917	1	0.2	52
-457	918	0	0.2	52
-335	919	1	0.2	52
-183.5	920	1	0.2	53
-377.5	921	0	0.2	52
-317.5	922	0	0.2	51
-217	923	1	0.2	52
-297.5	924	0	0.2	51
-500.5	925	1	0.2	52
-174.5	926	1	0.2	52
-380	927	0	0.2	52
-487.5	928	0	0.2	51
-545.25	929	0	0.2	50
-339.25	930	0	0.2	49
-467.85	931	0	0.2	48
-359	932	0	0.2	47
-522	933	1	0.2	47
-335.5	934	1	0.2	48
-228.5	935	1	0.2	49
-454	936	0	0.2	49
-357.5	937	1	0.2	49
-300	938	0	0.2	48
-310	939	1	0.2	48
-412	940	0	0.2	47
-379.5	941	1	0.2	47
-224	942	1	0.2	47
-571	943	0	0.2	46
-285	944	1	0.2	46
-330.5	945	1	0.2	47
-515	946	0	0.2	47
-329	947	1	0.2	48
-453	948	0	0.2	48
-388	949	1	0.2	48
-424	950	0	0.2	48
-234.5	951	1	0.2	49
-343.5	952	0	0.2	49
-344.5	953	1	0.2	50
-367	954	1	0.2	50
-260.4	955	1	0.2	51
-473.5	956	0	0.2	50
-342.5	957	1	0.2	51
-330.5	958	1	0.2	52
-431	959	0	0.2	51
-456.5	960	0	0.2	50
-520.5	961	1	0.2	51
-382.5	962	1	0.2	52
-469	963	0	0.2	52
-461.5	964	0	0.2	52
-262	965	1	0.2	53
-319.5	966	1	0.2	54
-395.5	967	1	0.2	55
-256.5	968	1	0.2	56
-435.5	969	0	0.2	55
-244.5	970	1	0.2	55
-212	971	1	0.2	55
-475	972	0	0.2	54
-378	973	0	0.2	53
-443	974	1	0.2	53
-307	975	1	0.2	54
-364.5	976	1	0.2	55
-443.5	977	0	0.2	55
-352.5	978	0	0.2	54
-378	979	0	0.2	53
-388.5	980	1	0.2	54
-260	981	1	0.2	55
-335.75	982	0	0.2	55
-420.5	983	0	0.2	55
-223	984	1	0.2	56
-533.5	985	0	0.2	55
-688	986	0	0.2	54
-430.5	987	0	0.2	54
-430.5	988	1	0.2	54
-474	989	0	0.2	54
-353	990	1	0.2	54
-279	991	0	0.2	53
-452	992	0	0.2	53
-170	993	1	0.2	54
-424	994	0	0.2	54
-304	995	1	0.2	55
-93.5	996	1	0.2	56
-185	997	1	0.2	56
-424.5	998	1	0.2	56
-516	999	0	0.2	56
-427.5	1000	0	0.2	56
-418	1001	0	0.2	55
-289	1002	1	0.2	55
-327	1003	1	0.2	56
