-409.5 	0 	0 	0.2
-769.0 	1 	0 	0.2
-442.0 	2 	0 	0.2
-372.5 	3 	0 	0.2
-440.0 	4 	0 	0.2
-458.5 	5 	0 	0.2
-453.5 	6 	1 	0.2
-392.5 	7 	1 	0.2
-337.0 	8 	1 	0.2
-374.5 	9 	0 	0.2
-636.0 	10 	0 	0.2
-472.0 	11 	0 	0.2
-464.0 	12 	0 	0.2
-263.0 	13 	1 	0.2
-500.0 	14 	0 	0.2
-516.5 	15 	1 	0.2
-567.5 	16 	0 	0.2
-420.0 	17 	0 	0.2
-426.5 	18 	1 	0.2
-530.0 	19 	0 	0.2
-442.0 	20 	0 	0.2
-178.5 	21 	1 	0.2
-458.5 	22 	1 	0.2
-497.0 	23 	1 	0.2
-477.1874999999995 	24 	0 	0.2
-426.5 	25 	0 	0.2
-387.0 	26 	1 	0.2
-292.0 	27 	1 	0.2
-367.0 	28 	1 	0.2
-466.00000000000006 	29 	1 	0.2
-187.5 	30 	1 	0.2
-348.0 	31 	1 	0.2
-404.5 	32 	1 	0.2
-422.0 	33 	0 	0.2
-316.5 	34 	1 	0.2
-268.5 	35 	1 	0.2
-421.2500000000017 	36 	0 	0.2
-266.5 	37 	1 	0.2
-420.75000000000017 	38 	0 	0.2
-242.5 	39 	1 	0.2
-474.5 	40 	1 	0.2
-362.0 	41 	1 	0.2
-502.0 	42 	1 	0.2
-469.20000000000033 	43 	1 	0.2
-535.0 	44 	0 	0.2
-285.5 	45 	0 	0.2
-307.5 	46 	1 	0.2
-423.5 	47 	1 	0.2
-314.0 	48 	1 	0.2
-476.0 	49 	0 	0.2
-527.5 	50 	1 	0.2
-480.5 	51 	0 	0.2
-514.0 	52 	0 	0.2
-503.0 	53 	0 	0.2
-382.5 	54 	0 	0.2
-313.0 	55 	1 	0.2
-354.0 	56 	1 	0.2
-203.0 	57 	1 	0.2
-396.5 	58 	0 	0.2
-391.0 	59 	1 	0.2
-87.0 	60 	1 	0.2
-411.5 	61 	0 	0.2
-357.5 	62 	1 	0.2
-274.0 	63 	1 	0.2
-424.5 	64 	0 	0.2
-532.5 	65 	0 	0.2
-362.0 	66 	1 	0.2
-378.0 	67 	0 	0.2
-466.0 	68 	0 	0.2
-434.5 	69 	0 	0.2
-465.0 	70 	0 	0.2
-492.0 	71 	1 	0.2
-345.0 	72 	1 	0.2
-426.5 	73 	0 	0.2
-509.5 	74 	0 	0.2
-414.5 	75 	0 	0.2
-317.5 	76 	1 	0.2
-432.5 	77 	0 	0.2
-370.5 	78 	1 	0.2
-549.7499999999986 	79 	0 	0.2
-434.50000000000085 	80 	0 	0.2
-374.0 	81 	1 	0.2
-413.0 	82 	1 	0.2
-509.5 	83 	0 	0.2
-590.0 	84 	1 	0.2
-449.5 	85 	0 	0.2
-434.5 	86 	0 	0.2
-391.5 	87 	0 	0.2
-255.5 	88 	1 	0.2
-109.5 	89 	1 	0.2
-484.0 	90 	0 	0.2
-402.0 	91 	0 	0.2
-373.5 	92 	1 	0.2
-212.5 	93 	1 	0.2
-312.0 	94 	1 	0.2
-88.0 	95 	1 	0.2
-514.0 	96 	0 	0.2
-469.5 	97 	1 	0.2
-380.5 	98 	1 	0.2
-217.5 	99 	1 	0.2
-196.5 	100 	1 	0.2
-343.0 	101 	1 	0.2
-403.0 	102 	0 	0.2
-208.5 	103 	1 	0.2
-173.5 	104 	1 	0.2
-354.0 	105 	1 	0.2
-392.5 	106 	0 	0.2
-227.5 	107 	1 	0.2
-453.5 	108 	1 	0.2
-503.0 	109 	1 	0.2
-412.5 	110 	0 	0.2
-103.20000000000022 	111 	1 	0.2
-457.5 	112 	0 	0.2
-503.50000000000006 	113 	0 	0.2
-327.0 	114 	1 	0.2
-501.3750000000001 	115 	0 	0.2
-515.5 	116 	0 	0.2
-421.5 	117 	1 	0.2
-437.0 	118 	1 	0.2
-373.0 	119 	1 	0.2
-377.0 	120 	1 	0.2
-339.0 	121 	1 	0.2
-197.5 	122 	1 	0.2
-434.5 	123 	1 	0.2
-380.0 	124 	1 	0.2
-547.5000000000001 	125 	0 	0.2
-380.5 	126 	1 	0.2
-433.75000000000017 	127 	0 	0.2
-366.0 	128 	1 	0.2
-529.0 	129 	0 	0.2
-305.5 	130 	1 	0.2
-366.0 	131 	1 	0.2
-484.0 	132 	0 	0.2
-492.09999999999997 	133 	1 	0.2
-279.5 	134 	1 	0.2
-423.5 	135 	0 	0.2
-430.0 	136 	0 	0.2
-384.0 	137 	0 	0.2
-488.0 	138 	0 	0.2
-427.5 	139 	0 	0.2
-465.7499999999997 	140 	0 	0.2
-413.0000000000001 	141 	0 	0.2
-447.0 	142 	0 	0.2
-365.0 	143 	1 	0.2
-410.0 	144 	0 	0.2
-301.0 	145 	1 	0.2
-517.0 	146 	0 	0.2
-391.0 	147 	0 	0.2
-172.5 	148 	1 	0.2
-317.0 	149 	1 	0.2
-420.5 	150 	1 	0.2
-440.50000000000006 	151 	0 	0.2
-290.0 	152 	1 	0.2
-361.5 	153 	1 	0.2
-456.40000000000015 	154 	0 	0.2
-417.0 	155 	0 	0.2
-230.5 	156 	1 	0.2
-264.0 	157 	1 	0.2
-559.7500000000005 	158 	0 	0.2
-468.3750000000001 	159 	0 	0.2
-462.0 	160 	0 	0.2
-424.0 	161 	0 	0.2
-334.5 	162 	1 	0.2
-410.5 	163 	1 	0.2
-511.0 	164 	1 	0.2
-237.0 	165 	1 	0.2
-477.0 	166 	0 	0.2
-300.5 	167 	1 	0.2
-339.0 	168 	1 	0.2
-398.5 	169 	0 	0.2
-356.5 	170 	1 	0.2
-316.0 	171 	1 	0.2
-67.0 	172 	1 	0.2
-364.5 	173 	1 	0.2
-354.0 	174 	1 	0.2
-211.0 	175 	1 	0.2
-343.5 	176 	1 	0.2
-309.0 	177 	1 	0.2
-370.5 	178 	1 	0.2
-434.5 	179 	1 	0.2
-398.5 	180 	1 	0.2
-460.10000000000014 	181 	1 	0.2
-257.0 	182 	1 	0.2
-382.5 	183 	0 	0.2
-518.6999999999999 	184 	0 	0.2
-424.0 	185 	0 	0.2
-467.0 	186 	0 	0.2
-302.0 	187 	1 	0.2
-278.0 	188 	1 	0.2
-496.5 	189 	0 	0.2
-421.0 	190 	0 	0.2
-276.0 	191 	1 	0.2
-450.0 	192 	0 	0.2
-544.0 	193 	0 	0.2
-416.0 	194 	0 	0.2
-425.5 	195 	1 	0.2
-321.5 	196 	1 	0.2
-430.0 	197 	0 	0.2
-540.5 	198 	0 	0.2
-281.5 	199 	1 	0.2
-292.8000000000002 	200 	1 	0.2
-355.0 	201 	1 	0.2
-362.0 	202 	0 	0.2
-272.5 	203 	1 	0.2
-308.5 	204 	1 	0.2
-442.5 	205 	0 	0.2
-479.5 	206 	0 	0.2
-325.0 	207 	1 	0.2
-447.5 	208 	0 	0.2
-432.5 	209 	1 	0.2
-418.0 	210 	1 	0.2
-152.0 	211 	1 	0.2
-525.5 	212 	0 	0.2
-339.0 	213 	1 	0.2
-400.5 	214 	1 	0.2
-314.0 	215 	1 	0.2
-299.5 	216 	1 	0.2
-431.0 	217 	0 	0.2
-314.5 	218 	0 	0.2
-412.5 	219 	0 	0.2
-388.5 	220 	0 	0.2
-427.0 	221 	1 	0.2
-444.0 	222 	0 	0.2
-467.0 	223 	0 	0.2
-409.5 	224 	1 	0.2
-458.0 	225 	1 	0.2
-504.0 	226 	0 	0.2
-342.5 	227 	0 	0.2
-401.5 	228 	1 	0.2
-387.0 	229 	1 	0.2
-502.0 	230 	0 	0.2
-235.0 	231 	1 	0.2
-165.5 	232 	1 	0.2
-469.5 	233 	0 	0.2
-117.5 	234 	1 	0.2
-396.0 	235 	1 	0.2
-270.5 	236 	1 	0.2
